time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-06T07:22:43.240Z,58.4995,-154.428833333333,4.94,0.9,ml,10,216,,0.25,av,av92145931,2023-12-07T03:44:18.190Z,"Alaska Peninsula",earthquake,0.93,1.25,0.230039520582003,10,reviewed,av,av
2023-12-06T06:10:12.876Z,59.9533,-153.2795,124.1,2.1,ml,,,,0.51,ak,ak023fmecron,2023-12-20T19:27:39.001Z,"49 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-06T05:17:36.798Z,58.6795,-153.6825,9.7,1.6,ml,,,,0.52,ak,ak023fmdsvxr,2023-12-20T19:27:38.602Z,"82 km NNW of Aleneva, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-06T04:36:43.983Z,58.4861,-154.2997,4.1,1.5,ml,,,,0.54,ak,ak023fmdbjl8,2023-12-20T19:27:33.822Z,"94 km WNW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-06T04:11:08.160Z,58.475,-154.37,1.77,1.03,ml,8,240,,0.2,av,av91123533,2023-12-07T03:06:48.010Z,"Alaska Peninsula",earthquake,0.73,0.89,0.240838289352457,8,reviewed,av,av
2023-12-06T03:46:24.690Z,58.4846666666667,-154.383166666667,2.27,1.01,ml,5,237,,0.16,av,av91123513,2024-01-18T21:40:51.857Z,"98 km WNW of Aleneva, Alaska",earthquake,0.99,0.69,0.26479152782555,5,reviewed,av,av
2023-12-06T03:45:41.790Z,58.486,-154.388833333333,2.17,0.08,ml,4,235,,0.15,av,av91123518,2023-12-07T02:46:58.290Z,"98 km WNW of Aleneva, Alaska",earthquake,1.55,1.58,0.16804439209327,4,reviewed,av,av
2023-12-06T03:19:47.033Z,60.2769,-153.0169,122.4,2.7,ml,,,,0.59,ak,ak023fmcmguu,2024-02-10T23:47:37.040Z,"72 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-06T03:18:15.595Z,58.4883,-154.4324,4.2,1.6,ml,,,,0.55,ak,ak023fmcm6tu,2023-12-20T19:27:33.114Z,"101 km WNW of Aleneva, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-06T03:13:32.730Z,58.4921666666667,-154.389333333333,4.36,0.68,ml,6,231,,0.21,av,av91123503,2023-12-07T02:25:37.500Z,"Alaska Peninsula",earthquake,0.78,1.04,0.193401374432972,6,reviewed,av,av
2023-12-06T03:07:56.144Z,58.5062,-154.4062,1.3,3.2,ml,,,,0.65,ak,ak023fmcjx26,2024-02-10T23:47:37.040Z,"100 km WNW of Aleneva, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-05T23:37:15.542Z,60.0219,-152.5946,96.9,1.8,ml,,,,0.26,ak,ak023fl13l0i,2023-12-20T19:40:02.829Z,"48 km W of Happy Valley, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T23:04:14.943Z,60.3378,-152.4626,97.8,1.7,ml,,,,0.36,ak,ak023fl0wic6,2023-12-20T19:40:01.654Z,"54 km NW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-05T22:59:45.472Z,60.3613,-152.5081,96.7,2.5,ml,,,,0.7,ak,ak023fl0mxhk,2024-02-10T23:47:36.040Z,"58 km NW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T22:54:42.259Z,60.0341,-153.5603,152.4,2.2,ml,,,,0.63,ak,ak023fl0lu5y,2023-12-20T19:39:54.723Z,"41 km NE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-05T22:10:17.290Z,60.6486,-151.179,61.1,1.6,ml,,,,0.35,ak,ak023fl0cd7l,2023-12-20T19:40:00.848Z,"7 km SE of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T21:40:08.352Z,60.2748,-152.9317,113.2,2.1,ml,,,,0.72,ak,ak023fkzxch2,2023-12-20T19:39:53.399Z,"74 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T20:50:13.366Z,59.5548,-150.6648,36.7,1.9,ml,,,,0.34,ak,ak023fkze2az,2023-12-20T19:39:52.967Z,"31 km E of Halibut Cove, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T20:43:59.279Z,59.7542,-153.307,114.9,2.1,ml,,,,0.52,ak,ak023fkzcnvb,2023-12-20T19:40:00.229Z,"45 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-05T20:18:50.627Z,60.2246,-151.3354,51.9,1.9,ml,,,,0.56,ak,ak023fkz7aa6,2023-12-20T19:39:52.296Z,"3 km ESE of Clam Gulch, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T20:15:23.524Z,59.8938,-152.438,68.5,1.6,ml,,,,0.2,ak,ak023fkz6l28,2023-12-20T19:40:03.028Z,"36 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-05T20:15:09.326Z,58.5199,-154.4171,4.2,1.7,ml,,,,0.35,ak,ak023fkz6jt9,2023-12-20T19:39:52.103Z,"102 km WNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T20:08:47.198Z,60.2556,-152.6622,103.7,1.8,ml,,,,0.51,ak,ak023fkz54vj,2023-12-20T19:40:00.025Z,"59 km WNW of Ninilchik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-05T19:42:10.152Z,60.3029,-152.6208,101.7,1.9,ml,,,,0.56,ak,ak023fkyqwql,2023-12-20T19:39:51.692Z,"59 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-05T18:55:35.423Z,60.4951,-150.8067,39.4,1.7,ml,,,,0.63,ak,ak023fky8bdc,2023-12-20T19:39:51.459Z,"2 km WSW of Funny River, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T18:15:43.120Z,60.0488333333333,-153.078333333333,0.74,-0.48,ml,5,111,,0.05,av,av92145341,2023-12-06T23:48:41.030Z,"Southern Alaska",earthquake,0.57,0.39,0.347397907198886,5,reviewed,av,av
2023-12-05T17:09:33.922Z,60.9537,-152.435,121.2,1.9,ml,,,,0.38,ak,ak023fkxd0r4,2023-12-20T19:39:58.459Z,"68 km WNW of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T16:35:11.403Z,60.7369,-152.0874,88,1.8,ml,,,,0.33,ak,ak023fkwx410,2023-12-20T19:39:57.899Z,"43 km W of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T15:35:24.009Z,60.5084,-150.826,44.8,1.5,ml,,,,0.27,ak,ak023fkwbpe8,2023-12-20T19:39:56.534Z,"3 km WNW of Funny River, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T15:16:24.986Z,60.719,-151.4946,64.4,1.6,ml,,,,0.47,ak,ak023fkw7mra,2023-12-20T19:39:49.716Z,"11 km WNW of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-05T15:02:32.853Z,59.8722,-152.5387,80.3,2.4,ml,,,,0.6,ak,ak023fkw4nep,2024-02-10T23:47:35.040Z,"41 km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-05T10:14:11.755Z,58.6042,-153.7882,76.4,2.4,ml,,,,0.51,ak,ak023fkt80ba,2023-12-18T14:31:07.703Z,"79 km NW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T09:57:03.450Z,58.2888333333333,-154.864833333333,16.81,1.45,ml,7,228,,0.29,av,av91123453,2023-12-06T23:09:54.450Z,"83 km NNW of Karluk, Alaska",earthquake,1.88,1.44,0.31123694866343,7,reviewed,av,av
2023-12-05T09:56:11.646Z,59.6233,-152.7943,91,2.3,ml,,,,0.42,ak,ak023fksvkvc,2023-12-18T14:31:07.465Z,"56 km WSW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T08:56:51.136Z,60.0809,-152.9129,112,2,ml,,,,0.45,ak,ak023fksa8lt,2023-12-18T14:31:07.242Z,"67 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T08:05:33.577Z,58.1403,-154.9287,1.5,1.2,ml,,,,0.29,ak,ak023fkrz9ec,2023-12-18T14:31:06.210Z,"69 km NNW of Karluk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-05T07:25:52.419Z,60.093,-152.8561,108.5,2.7,ml,,,,0.48,ak,ak023fkri5jh,2024-02-10T23:47:33.040Z,"64 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T05:47:41.610Z,58.4878333333333,-154.41,4.56,0.73,ml,7,226,,0.29,av,av92144731,2024-01-18T21:40:25.398Z,"100 km WNW of Aleneva, Alaska",earthquake,1.23,1.04,0.195671897498844,7,reviewed,av,av
2023-12-05T05:28:49.195Z,60.7952,-151.0678,62.2,2,ml,,,,0.68,ak,ak023fkqbxan,2023-12-18T14:31:05.222Z,"16 km NE of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T05:25:36.820Z,58.1518333333333,-154.997,3.75,0.6,ml,6,252,,0.32,av,av91123423,2023-12-06T22:21:00.510Z,"Alaska Peninsula",earthquake,1.5,2.86,0.149934207423814,6,reviewed,av,av
2023-12-05T05:23:53.272Z,59.3992,-153.3987,101.4,2.7,ml,,,,0.64,ak,ak023fkqauy4,2024-02-10T23:47:33.040Z,"58 km SE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-05T05:04:29.390Z,58.4936666666667,-154.3835,3.62,0.67,ml,7,233,,0.18,av,av91123418,2024-01-18T21:40:23.895Z,"99 km WNW of Aleneva, Alaska",earthquake,1.14,1.46,0.279697552852174,7,reviewed,av,av
2023-12-05T05:04:03.480Z,58.4951666666667,-154.395833333333,2.98,0.62,ml,8,228,,0.17,av,av91123413,2023-12-06T22:07:27.800Z,"99 km WNW of Aleneva, Alaska",earthquake,0.78,1.57,0.201556179047791,8,reviewed,av,av
2023-12-05T03:57:56.980Z,60.696,-152.567666666667,8.89,0.43,ml,5,323,,0.08,av,av92144631,2024-01-18T21:40:14.573Z,"68 km W of Salamatof, Alaska",earthquake,0.81,1.4,0.189936243168436,5,reviewed,av,av
2023-12-05T03:25:45.851Z,60.3342,-152.7812,116.9,2.1,ml,,,,0.39,ak,ak023fkp4epr,2023-12-18T14:31:03.967Z,"69 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-05T01:21:54.058Z,58.4961,-154.4442,5.5,1.4,ml,,,,0.42,ak,ak023fknwp8n,2023-12-18T14:31:02.631Z,"102 km WNW of Aleneva, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-04T23:58:00.964Z,59.636,-153.2768,106.9,2,ml,,,,0.3,ak,ak023fjdopfk,2023-12-16T05:45:24.361Z,"49 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T23:44:14.774Z,60.3438,-153.5783,176.2,2.3,ml,,,,0.53,ak,ak023fjdlqci,2024-02-10T23:47:31.040Z,"43 km ENE of Port Alsworth, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T23:32:24.260Z,58.4893333333333,-154.382833333333,3.59,0.19,ml,6,233,,0.18,av,av92144436,2024-01-18T21:40:02.626Z,"98 km WNW of Aleneva, Alaska",earthquake,1.18,1.66,0.0744039636933443,6,reviewed,av,av
2023-12-04T22:33:54.509Z,58.494,-154.341,5.5,1.8,ml,,,,0.39,ak,ak023fjcy11v,2023-12-16T05:45:22.382Z,"96 km WNW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T21:56:25.292Z,60.3304,-153.1887,12.3,1.7,ml,,,,0.79,ak,ak023fjchgnc,2023-12-16T05:45:22.169Z,"64 km ENE of Port Alsworth, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-04T21:26:22.900Z,58.4916666666667,-154.389666666667,2.36,0.63,ml,7,231,,0.17,av,av91123383,2023-12-06T19:26:00.430Z,"99 km WNW of Aleneva, Alaska",earthquake,0.86,0.68,0.214759441849419,7,reviewed,av,av
2023-12-04T19:28:44.740Z,60.0226666666667,-153.09,-0.78,0.39,ml,4,166,,0.08,av,av92144171,2023-12-06T19:07:14.160Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.31,3.47,0.262139526540297,5,reviewed,av,av
2023-12-04T19:07:36.730Z,60.4856666666667,-152.777833333333,-3,-0.64,ml,5,138,,0.07,av,av91123378,2023-12-06T19:12:45.530Z,"Southern Alaska",earthquake,0.28,0.41,0.323677099631563,4,reviewed,av,av
2023-12-04T17:46:02.750Z,58.511,-154.433833333333,4.67,0.72,ml,10,210,,0.16,av,av91123368,2024-01-18T21:39:37.167Z,"102 km WNW of Aleneva, Alaska",earthquake,0.84,0.65,0.247745535464384,10,reviewed,av,av
2023-12-04T17:04:38.724Z,60.1296,-153.0351,109.7,1.8,ml,,,,0.45,ak,ak023fj9smiw,2023-12-16T05:45:19.738Z,"70 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T15:44:36.904Z,60.2275,-152.6894,104.2,1.6,ml,,,,0.4,ak,ak023fj8ubfb,2023-12-16T05:45:18.702Z,"60 km WNW of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-04T15:22:16.362Z,60.9197,-150.2255,37.9,1.2,ml,,,,0.39,ak,ak023fj8pit1,2023-12-16T05:45:18.254Z,"25 km E of Point Possession, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-04T15:16:34.640Z,58.4833333333333,-154.3775,-1.1,0.02,ml,5,236,,0.19,av,av91123358,2023-12-06T05:37:50.860Z,"98 km WNW of Aleneva, Alaska",earthquake,0.89,3.24,0.195472633293813,5,reviewed,av,av
2023-12-04T15:16:20.670Z,58.4923333333333,-154.3865,2.92,0.13,ml,6,232,,0.18,av,av91123353,2024-01-18T21:39:35.524Z,"99 km WNW of Aleneva, Alaska",earthquake,1,2.16,0.163640526713974,6,reviewed,av,av
2023-12-04T15:14:08.160Z,58.511,-154.438666666667,4.78,0.62,ml,9,209,,0.23,av,av91123348,2023-12-06T05:27:54.270Z,"102 km WNW of Aleneva, Alaska",earthquake,1.11,0.83,0.226527054716994,9,reviewed,av,av
2023-12-04T15:10:19.190Z,58.5136666666667,-154.4455,4.98,0.36,ml,10,205,,0.25,av,av91123343,2023-12-06T05:17:34.870Z,"103 km WNW of Aleneva, Alaska",earthquake,1.08,1.17,0.234723219005918,10,reviewed,av,av
2023-12-04T14:51:30.900Z,58.5151666666667,-154.436833333333,4.69,0.97,ml,9,207,,0.12,av,av91123333,2023-12-06T04:06:38.910Z,"102 km WNW of Aleneva, Alaska",earthquake,0.52,0.4,0.20485305790965,9,reviewed,av,av
2023-12-04T14:51:20.550Z,58.5006666666667,-154.410833333333,3.73,0.98,ml,10,222,,0.09,av,av92143906,2024-01-18T21:39:34.101Z,"100 km WNW of Aleneva, Alaska",earthquake,0.99,0.61,0.174512211453716,10,reviewed,av,av
2023-12-04T14:42:42.900Z,58.4995,-154.3895,3.43,0.33,ml,8,229,,0.15,av,av91123328,2024-01-18T21:39:32.379Z,"99 km WNW of Aleneva, Alaska",earthquake,0.93,1.17,0.183631055217576,8,reviewed,av,av
2023-12-04T13:54:06.542Z,60.0969,-151.253,61.6,1.6,ml,,,,0.7,ak,ak023fj7pf95,2023-12-16T05:45:16.899Z,"16 km SSE of Clam Gulch, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-04T13:40:52.748Z,58.4849,-154.1972,7.8,1.4,ml,,,,0.74,ak,ak023fj7mmki,2023-12-16T07:56:59.230Z,"89 km WNW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T13:39:38.289Z,58.521,-154.4007,3,1.4,ml,,,,0.62,ak,ak023fj7mcr7,2023-12-16T07:56:59.038Z,"101 km WNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T13:02:18.460Z,58.5341666666667,-154.566833333333,9.05,0.16,ml,9,124,,0.2,av,av91123323,2023-12-06T03:39:13.650Z,"101 km S of Kokhanok, Alaska",earthquake,0.49,0.65,0.170011349770328,8,reviewed,av,av
2023-12-04T12:42:02.310Z,60.0093333333333,-153.073333333333,0.45,-0.55,ml,4,132,,0.05,av,av92143816,2023-12-06T03:23:12.190Z,"Southern Alaska",earthquake,0.29,1.22,0.21261935689501,4,reviewed,av,av
2023-12-04T11:46:52.695Z,60.2861,-153.2425,141,1.9,ml,,,,0.38,ak,ak023fj6h1yf,2023-12-16T19:59:12.850Z,"60 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T11:10:01.932Z,60.2163,-152.6672,97.2,1.6,ml,,,,0.33,ak,ak023fj694ar,2023-12-16T19:59:12.402Z,"58 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T10:38:34.888Z,58.4675,-154.2504,7.2,1.1,ml,,,,0.65,ak,ak023fj5tur2,2023-12-16T19:59:11.990Z,"90 km WNW of Aleneva, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-04T10:15:50.190Z,60.0615,-152.9036,108,2.1,ml,,,,0.53,ak,ak023fj5oyic,2023-12-16T19:59:10.746Z,"66 km W of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T10:14:41.320Z,58.5103333333333,-154.4435,5.18,0.45,ml,9,207,,0.29,av,av92143691,2023-12-06T02:53:03.420Z,"Alaska Peninsula",earthquake,1.27,1.34,0.208376318385829,9,reviewed,av,av
2023-12-04T09:46:15.924Z,58.4898,-151.4705,0.2,1.8,ml,,,,0.66,ak,ak023fj5a3iw,2023-12-16T19:59:15.577Z,"87 km NE of Ouzinkie, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-04T07:10:21.850Z,58.486,-154.383833333333,1.67,0.27,ml,8,234,,0.21,av,av92143546,2024-01-18T21:39:19.477Z,"98 km WNW of Aleneva, Alaska",earthquake,1.5,1.66,0.202894132716904,8,reviewed,av,av
2023-12-04T05:58:44.266Z,59.9803,-153.0514,108.1,1.7,ml,,,,0.36,ak,ak023fj2yzvu,2023-12-16T19:59:14.112Z,"62 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-04T05:38:30.173Z,60.2804,-152.3507,78.4,1.7,ml,,,,0.51,ak,ak023fj2uof9,2023-12-16T19:59:07.525Z,"45 km NW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T04:04:56.167Z,58.0201,-154.121,57.8,1.6,ml,,,,0.41,ak,ak023fj220qf,2023-12-16T19:59:06.434Z,"54 km NNE of Karluk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-04T01:51:25.506Z,60.9053,-151.0605,13,1.8,ml,,,,0.81,ak,ak023fj0jpvq,2023-12-16T19:59:05.331Z,"18 km SSE of Tyonek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T01:25:01.999Z,60.2206,-153.1075,136.2,2,ml,,,,0.55,ak,ak023fj0e3k7,2024-02-10T23:47:28.040Z,"67 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-04T01:05:24.798Z,59.9239,-153.2586,123,1.9,ml,,,,0.48,ak,ak023fj09v3g,2024-02-10T23:47:28.040Z,"49 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-04T00:47:06.260Z,60.0753333333333,-152.996166666667,4.71,0.02,ml,4,309,,0.07,av,av91123273,2023-12-05T23:42:56.930Z,"Southern Alaska",earthquake,1.37,0.61,0.240223663204957,4,reviewed,av,av
2023-12-03T23:52:36.337Z,59.5129,-153.1157,86.1,1.6,ml,,,,0.49,ak,ak023fhq45dd,2023-12-18T21:09:42.491Z,"63 km ESE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T23:41:57.201Z,59.5753,-151.8073,47.8,1.7,ml,,,,0.74,ak,ak023fhq1u3g,2023-12-18T21:09:35.168Z,"13 km NW of Seldovia Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-03T23:11:00.005Z,60.934,-150.6911,45.1,2.1,ml,,,,0.63,ak,ak023fhpv73a,2023-12-18T21:09:34.141Z,"1 km N of Point Possession, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-03T22:37:26.322Z,60.238,-153.6257,169.1,2.3,ml,,,,0.73,ak,ak023fhpfh80,2023-12-18T21:09:33.618Z,"38 km E of Port Alsworth, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-03T22:03:12.370Z,58.3585,-154.726333333333,5.55,0.69,ml,12,207,,0.13,av,av92143141,2024-01-18T21:39:04.438Z,"89 km N of Karluk, Alaska",earthquake,0.45,0.65,0.283532388780067,12,reviewed,av,av
2023-12-03T20:50:58.070Z,58.3013333333333,-154.9695,3.6,0.21,ml,6,210,,0.13,av,av92143106,2024-01-18T21:39:02.805Z,"87 km NNW of Karluk, Alaska",earthquake,0.96,0.63,0.169303826190183,6,reviewed,av,av
2023-12-03T20:14:56.043Z,60.0826,-152.8511,108.8,1.9,ml,,,,0.55,ak,ak023fho3qu0,2023-12-18T21:09:32.206Z,"64 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-03T19:28:43.749Z,59.883,-150.7168,46.5,1.5,ml,,,,0.59,ak,ak023fhnlac6,2023-12-18T21:09:39.718Z,"13 km ENE of Fox River, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-03T19:27:07.146Z,59.7108,-150.472,28.9,1.6,ml,,,,0.34,ak,ak023fhnkzp3,2023-12-19T16:36:08.753Z,"31 km ESE of Fox River, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-03T18:19:27.909Z,57.09,-154.7277,9.3,1.8,ml,,,,0.44,ak,ak023fhmxw31,2023-12-19T16:36:09.429Z,"37 km WNW of Akhiok, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-03T18:14:59.383Z,58.8862,-152.9999,66,1.8,ml,,,,0.59,ak,ak023fhmwvwy,2023-12-18T21:09:38.868Z,"81 km SW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T17:44:11.218Z,60.8152,-150.9441,13.9,1.4,ml,,,,0.81,ak,ak023fhmhs2p,2023-12-18T21:09:38.422Z,"18 km SW of Point Possession, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-03T17:40:13.762Z,60.1111,-152.2655,85.9,1.5,ml,,,,0.28,ak,ak023fhmgxeo,2023-12-18T21:09:38.213Z,"33 km W of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T17:31:04.432Z,59.7913,-153.2784,113.3,1.9,ml,,,,0.48,ak,ak023fhmez8r,2023-12-18T21:09:37.741Z,"46 km E of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-03T15:30:17.611Z,60.131,-152.5819,98.5,1.7,ml,,,,0.65,ak,ak023fhl7xd6,2023-12-18T21:09:29.601Z,"51 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T14:12:56.928Z,60.6863,-151.1737,58.7,1.5,ml,,,,0.55,ak,ak023fhkipvg,2023-12-18T21:09:36.026Z,"6 km E of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-03T13:48:20.282Z,60.3248,-150.6793,44.3,1.4,ml,,,,0.43,ak,ak023fhk4x7w,2023-12-18T21:09:35.603Z,"20 km SSE of Funny River, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-03T12:35:41.870Z,60.4158333333333,-152.561666666667,9.55,-0.19,ml,9,187,,0.08,av,av91123223,2023-12-05T21:41:18.380Z,"Southern Alaska",earthquake,0.46,0.83,0.299616981808149,9,reviewed,av,av
2023-12-03T11:12:39.084Z,59.5227,-152.8305,86.8,2.6,ml,,,,0.5,ak,ak023fhiqdmx,2024-02-10T23:47:25.040Z,"54 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T10:56:54.432Z,58.5413,-153.9741,76.5,2.4,ml,,,,0.45,ak,ak023fhieeqf,2024-02-10T23:47:25.040Z,"82 km NW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-03T07:49:17.475Z,59.4544,-151.6383,46.4,1.6,ml,,,,0.33,ak,ak023fhgkj4f,2023-12-17T18:24:47.416Z,"2 km SSE of Seldovia Village, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-03T07:30:16.367Z,59.4836,-151.5977,45,3.3,ml,,,,0.75,ak,ak023fhgggc6,2024-02-10T23:47:24.040Z,"3 km ENE of Seldovia Village, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-03T06:54:40.780Z,60.0043333333333,-153.066166666667,-0.13,-0.75,ml,4,120,,0.06,av,av92142436,2023-12-05T20:27:56.410Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.36,2.49,0.251453162753276,4,reviewed,av,av
2023-12-03T06:37:33.134Z,59.9611,-153.0063,106.6,2,ml,,,,0.53,ak,ak023fhfwk1p,2023-12-17T18:24:46.532Z,"64 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-03T03:34:58.659Z,57.9608,-153.7925,45.5,1.9,ml,,,,0.4,ak,ak023fhe3nzw,2023-12-17T18:24:45.216Z,"48 km NNE of Larsen Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-03T01:13:52.938Z,60.0411,-153.0482,0.7,1,ml,,,,0.67,ak,ak023fhcsaf1,2023-12-17T18:24:50.183Z,"65 km ENE of Pedro Bay, Alaska",earthquake,,0,,,reviewed,ak,ak
2023-12-03T00:57:24.160Z,59.357,-153.434,-0.28,0.66,ml,4,165,,0.11,av,av92142146,2023-12-05T05:22:30.680Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.28,0.26,0.109465138239989,4,reviewed,av,av
2023-12-03T00:17:15.140Z,60.0311666666667,-153.074333333333,-1.21,0.16,ml,5,155,,0.06,av,av91123178,2023-12-05T05:54:44.830Z,"Southern Alaska",earthquake,0.26,2.5,0.378030704283548,5,reviewed,av,av
2023-12-02T23:16:46.766Z,59.885,-151.8813,75.1,2,ml,,,,0.45,ak,ak023fg2d3wk,2023-12-14T17:21:47.100Z,"10 km SW of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T20:53:09.976Z,59.6322,-150.855,42.6,1.7,ml,,,,0.37,ak,ak023fg0snpw,2023-12-14T17:21:44.892Z,"21 km E of Halibut Cove, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-02T20:25:46.993Z,59.9138,-152.9251,96.2,2.4,ml,,,,0.63,ak,ak023fg0mqi9,2024-02-06T21:53:58.040Z,"63 km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T18:56:13.617Z,57.5502,-154.1464,15.7,1.5,ml,,,,0.53,ak,ak023ffzmfyp,2023-12-14T17:21:48.529Z,"10 km W of Larsen Bay, Alaska",earthquake,,1.4,,,reviewed,ak,ak
